"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Expenses\COMPLETE\100330.03.10_training 20190723\FOLIODETE_20190725043317.pdf"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Ray's project\Mark Center\Mark Center Layout - R4 - 20201104.dwg"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Ray's project\Mark Center\Mark Center-XPSURV.dwg"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Ray's project\Mark Center\XR_ALTA_MARK.dwg"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Ray's project\Mark Center\XR_CIVILBASE_MARK.dwg"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Training\2021\Bio fuel 2021\18-78-3-PB.pdf"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Training\2021\Bio fuel 2021\agriculture-07-00032-v2.pdf"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\WEI\WEI Ops Speaker Template 2020_16x9.pptx"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Zayo\OPS_National Standard_OSP Manual V2_11.21.16.pdf"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\OSHA 10 hour construction course\Certificate of Completion ? Landscape_asp.mht"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
