"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\ltliliTrain_v131"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-S3D-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\PWRPIPESUPP_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PipeSupports"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\PWRPLAY_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\PWRPLAY_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PipeSupports"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\SHANNON_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\SHANNON_13R1\Drawings"	"Modify, Synchronize"	"Allow"	"POWERENG\kcourson"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\STILLWATER_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\wallynTrain_v131"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-S3D-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-16"	"FullControl"	"Allow"	"POWERENG\pg-S3D-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-16\SharedContent"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\SPIDShare-10"	"FullControl"	"Allow"	"POWERENG\pg-SPID-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\SPIDShare-10\Projects_1\SPID10_29PALMS"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\pg-SPID-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
