"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\PMI\PMI - Line A Case Packer\2019-06-12 PMI Req - Line A Support.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Senzani\Senzani Req 10-22-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\150804\Archived\DD\ENG\Design (Working)\Working Files\IIC\Manuals\EDIP\MA8920-Software-EU-ML.pdf"	"FullControl"	"Allow"	"POWERENG\jsprengeler"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\150804\Archived\DD\ENG\Documents\Received Documents\Vendor\2019-0323 AandB Drawings\OneDrive_1_3-23-2019.zip.l6m0zs7.partial"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33596"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\151698\DD\CAD\dwg\vendor\Nercon\LAYOUT37991D101 REV4.dwg"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\153784\Archived\DD\ENG\Documents\Received Documents\Vendor\Provisur\ETS__10152_TYSON_CHEROKEE.pdf"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\153784\Archived\DD\ENG\Documents\Received Documents\Vendor\Provisur\PL3__10122_TYSON_CHEROKEE.pdf"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\153784\Archived\DD\ENG\Documents\Received Documents\Vendor\Provisur\PX3CF_10042_TYSON_CHEROKEE.pdf"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\153784\Archived\DD\ENG\Documents\Received Documents\Vendor\Provisur\SDS__10062 TYSON CHEROKEE.pdf"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\GEA Preliminary Electrical Package S00828.zip"	"FullControl"	"Allow"	"POWERENG\dmunsey"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\GEA Preliminary Electrical Package S00828.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\GEA Preliminary Electrical Package S00828.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\X-001.zip"	"FullControl"	"Allow"	"POWERENG\dmunsey"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\X-001.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Client\One-Lines from Vault\X-001.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\1.9.2019 General Building Package IFB Set.pdf"	"FullControl"	"Allow"	"POWERENG\dmunsey"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\1.9.2019 General Building Package IFB Set.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\1.9.2019 General Building Package IFB Set.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\IFB General Building Package Specifications.pdf"	"FullControl"	"Allow"	"POWERENG\dmunsey"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\IFB General Building Package Specifications.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0108 Strand IFB Documents\IFB General Building Package Specifications.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0111 Strand USA and Roof Backgrounds\Strand Little Chute AL1 Backgrounds 2019-11-1.zip"	"FullControl"	"Allow"	"POWERENG\dmunsey"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0111 Strand USA and Roof Backgrounds\Strand Little Chute AL1 Backgrounds 2019-11-1.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155026\Archived\DD\ENG\Documents\Received Documents\Vendor\Strand\2019-0111 Strand USA and Roof Backgrounds\Strand Little Chute AL1 Backgrounds 2019-11-1.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155487\Archived\DD\CAD\dwg\vendor\Mettler-Toledo\Old\1446101, 04 KRAFT DAVENPORT-REVB.DWG"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\155487\Archived\DD\CAD\dwg\vendor\Mettler-Toledo\Old\LINE LAYOUT KRAFT DAVENPORT.DWG"	"FullControl"	"Allow"	"POWERENG\rcieslewicz"	"None"	"None"
