"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\PYROMATION Thermocouple (HTL).pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\PYROMATION_RTD.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Schneider OsiSense XS & XT_XSAV11801 (DMN).pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\SEW - GEARMOTORS_GEAR REDUCERS OPERATING INSTRUCTIONS (ENGLISH) (DMN).pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\VAISALA - DMT340 User Guide in English.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Viking Model E Spray Nozzle-Technical Data Sheet.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\ENG\Design (Working)\Lists\Equipment List\156399 Quickbase 2019-09-30.csv"	"FullControl"	"Allow"	"POWERENG\rfield"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\ENG\Design (Working)\Lists\Equipment List\156399 Quickbase 2020-02-11.csv"	"FullControl"	"Allow"	"POWERENG\rfield"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\ENG\Design (Working)\Lists\Equipment List\Items.csv"	"FullControl"	"Allow"	"POWERENG\rfield"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\ENG\Documents\Received Documents\CSA\2019-0805 CSA Master\CSA Updated model.zip"	"FullControl"	"Allow"	"POWERENG\rfield"	"None"	"None"
