"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\POINTS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\REPORTS.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\REPORTS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\REPORTS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\T-527 Wells Branch - Round Rock_v2.mp4"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\T-527 Wells Branch - Round Rock_v2.mp4"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\T-527 Wells Branch - Round Rock_v2.mp4"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\VECTORS.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\VECTORS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\VECTORS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\155887 LST Whitehorse Int Line Raising\DD\DES\01 Design Doc\FileShare Downloads\801219t - claytonville 345kv and 138kv lines - final issue.bak"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\155887 LST Whitehorse Int Line Raising\DD\DES\01 Design Doc\FileShare Downloads\mesquite star wind - 30% design alignment adjustment 02_05_19.bak"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-LCRA Sharepoint Downloads\01 CCN Application\Substation\Harper\49523_150_1035909.zip"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-LCRA Sharepoint Downloads\01 CCN Application\Substation\Harper\49523_150_1035945.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_104_1025291.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_108_1025419.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_118_1025664.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_119_1025655.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_127_1026068.zip"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_137_1026626.zip"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\156490 LCRA Mtn Home CCN\00-PUC Interchange Docket 49523\49523_137_1026635.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
