"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\02950.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\03732.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\05100.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\05110.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\05200.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\05300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\05310.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\089F.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16010.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16100.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16220.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16350.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16380.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\16520.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\Prev\03200.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\158310 - Orchard Windfarms - PacifiCorp\+ Correspondence\2020-01-10 CEG IFC Orchard DWGs\Files.zip"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\158310 - Orchard Windfarms - PacifiCorp\Q650-653 Blacksmith\Blacksmith Specs\01300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\158310 - Orchard Windfarms - PacifiCorp\Q650-653 Blacksmith\Blacksmith Specs\01400.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\158310 - Orchard Windfarms - PacifiCorp\Q650-653 Blacksmith\Blacksmith Specs\01500.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
